vehicle_id,Curb_Weight,Price_USD,year
1454,1918.221671,74050,2010
1455,1915.252392,74550,2010
1456,1949.147737,78341.17647,2010
1457,1877.410594,60950,2010
1458,1857.736727,37135,2010
1459,1915.312318,39175,2010
1460,2121.390582,68905,2010
1461,2113.004603,67350,2010
1462,1810.646844,88700,2010
1463,1899.971683,79150,2010
1464,1822.989894,87700,2010
1467,1586.630874,22687.5,2010
1468,1498.077909,20581.42857,2010
1469,1578.263811,22667.5,2010
1470,1541.054487,26045,2010
1471,1593.185447,27245,2010
1472,1615.487552,24974.95495,2010
1473,1609.522454,22206.4,2010
1474,1644.161049,23287.79539,2010
1475,1540.309059,21500,2010
1476,1600.765273,22900,2010
1477,1541.648059,24490,2010
1478,1603.438872,25880,2010
1479,1555.686511,23200,2010
1480,1632.263311,24600,2010
1481,1679.204931,23777.64706,2010
1482,1585.329876,23545,2010
1483,1508.668578,23555.78947,2010
1484,1590.20759,25195.5,2010
1485,1583.672105,23395,2010
1486,1509.06361,22670,2010
1490,2211.55615,149700,2010
1491,2097.656745,131350,2010
1492,2100.245873,133550,2010
1493,2242.831655,139100,2010
1494,2211.773633,197000,2010
1495,1815.095534,54230,2010
1496,1817.684137,59150,2010
1497,2649.555379,381200,2010
1498,2671.102642,451500,2010
1499,2587.956349,251490,2010
1500,1712.215564,45600,2010
1501,2753.404685,402833.3333,2010
1502,1266.013688,17734,2010
1503,1234.594051,16099,2010
1504,1405.681865,19620,2010
1505,1515.547567,22774.53782,2010
1506,1579.408806,23975.20676,2010
1507,1514.397988,20884.31507,2010
1508,1579.622139,22085.15,2010
1512,2762.063903,456500,2010
1513,1704.95724,45000,2010
1514,1797.781213,50254.62963,2010
1515,1803.69411,50396.01124,2010
1516,1898.358845,29220,2010
1517,1889.163845,33620,2010
1518,1801.200275,27593.07692,2010
1519,1868.264345,28520,2010
1520,1874.606845,32520,2010
1521,1633.359264,29451.30435,2010
1522,1559.940962,25840,2010
1523,1566.421161,25562.06283,2010
1524,1610.822888,31128.96285,2010
1525,1619.411349,39750,2010
1526,1614.840473,29862.07034,2010
1527,1612.301807,29525.31546,2010
1528,1611.605321,27080,2010
1529,1604.446729,27319.87421,2010
1530,1867.887487,41003.11897,2010
1531,1939.246179,42892.67327,2010
1532,1654.840672,35621.29187,2010
1533,1814.944393,33015,2010
1534,1643.744274,38700,2010
1535,1735.879418,39800,2010
1537,1795.225585,25170,2010
1538,1743.475434,34585,2010
1539,1665.083577,32695,2010
1540,1776.350061,28355,2010
1541,1611.848275,24210.92105,2010
1542,1616.820646,25290,2010
1543,1593.521296,26595,2010
1544,1602.337758,29895,2010
1545,1536.662386,24343.65325,2010
1546,1771.390802,26450,2010
1547,1867.690601,29790,2010
1548,1598.800497,25445,2010
1549,1586.502964,28859.06977,2010
1550,1624.814567,26994.32081,2010
1552,1679.394593,27250,2010
1553,1879.332915,31820,2010
1554,1778.978228,28190,2010
1555,1574.68205,36400,2010
1556,1609.8338,25792.0297,2010
1557,1642.552728,27649,2010
1558,1655.57532,27149,2010
1559,1671.943946,40400,2010
1560,1664.91691,34225,2010
1561,1741.945434,36115,2010
1562,1625.284135,26505,2010
1563,1794.929149,27724.77785,2010
1565,1702.158024,59600,2010
1566,1770.831205,47300,2010
1567,1967.532175,52595,2010
1568,1737.424663,35436.88235,2010
1569,1842.300722,34231.75,2010
1570,1750.305472,41620,2010
1571,1776.197092,39760,2010
1572,2300.605539,25855,2010
1573,1776.090108,51100,2010
1574,1715.794245,53200,2010
1575,1813.032233,39843.93462,2010
1576,1753.616669,41565,2010
1577,1646.06755,35175,2010
1578,1643.73781,34470,2010
1579,1813.782849,51226.07798,2010
1580,1708.165231,36599.17367,2010
1581,1767.093732,42950,2010
1582,1792.504427,33000,2010
1583,1814.655534,56212.3622,2010
1584,1927.342753,40205,2010
1585,1756.442914,51150,2010
1586,1858.834389,49156.81319,2010
1587,1867.22411,49617.87671,2010
1588,1971.152592,46385,2010
1589,1921.487592,46925,2010
1590,1667.45929,39200,2010
1591,1913.062502,30700.54455,2010
1592,1639.660419,33640.41475,2010
1593,1730.632972,35824.89115,2010
1594,1973.036022,48160,2010
1595,1816.99248,30675,2010
1596,1869.337679,32031.25,2010
1597,1933.696518,34131.42857,2010
1598,1710.207491,58460,2010
1599,1866.724063,38970,2010
1600,1711.525282,57350,2010
1601,1467.751467,23035,2010
1602,1629.138788,37595,2010
1603,1582.024919,23220,2010
1604,1628.128661,37595,2010
1605,1618.295824,31885,2010
1606,1767.272394,33805,2010
1607,1934.709502,26970,2010
1608,1688.169981,45100,2010
1609,1614.658185,31747.60063,2010
1611,1739.879871,26779.69345,2010
1612,1742.39248,26665,2010
1613,1911.002502,34138.40659,2010
1614,1750.908435,28010,2010
1615,1590,27945,2010
1820,2416,42130,2010
1821,2507,70147.48047,2010
1822,2513,60495,2010
1823,2577,44192.66892,2010
1824,2586,79275,2010
1825,2592,84125,2010
1826,2605,55505,2010
1827,2638,74195,2010
1828,2648,47739.27273,2010
1829,2655,41471.27049,2010
1830,2715,67310,2010
1831,2762,46307.0068,2010
1832,2799,45735,2010
1833,2822,60015,2010
1834,2920,48580,2010
1841,2307,41650,2010
1844,2110,44275,2010
1845,1936,30480,2010
1846,1936,29655,2010
1847,1947,28605,2010
1848,1948,28480,2010
1849,1957,33625,2010
1850,1957,32800,2010
1852,2046,34900,2010
1853,2105,41220,2010
1854,1535,20840,2010
1855,1545,22540,2010
1856,1635,23411.07717,2010
1857,1645,24990,2010
1858,1695,24895.48741,2010
1859,1710,26390,2010
1860,1715,29250,2010
1861,1805,28550,2010
1863,1948,27500,2010
1865,2050,42685,2010
1905,1915,29480,2010
1919,1848,25335,2010
1931,1356,32900,2010
1932,1356,31905,2010
1937,1470,47075,2010
1938,1470,45750,2010
1940,1565,51650,2010
1941,1565,53175,2010
1943,1305,25004.30108,2010
1968,1190,18780,2010
1969,1198,18243.92377,2010
1970,1448,22560,2010
1971,1531,22050,2010
1972,1565,25310,2010
1973,1565,23300,2010
1974,1650,29175,2010
1975,1737,31855,2010
1976,1516,25630,2010
1977,1516,26630,2010
1978,1584,27380,2010
1979,1584,28380,2010
1980,1403,21990,2010
1981,1516,23560,2010
1982,1516,24560,2010
1983,1524,21675,2010
1984,1536,21545,2010
1985,1548,23845,2010
1986,1584,25310,2010
1987,1584,26310,2010
1988,1585,23075,2010
1989,1589,22795,2010
1990,1603,25095,2010
1991,1622,26055,2010
1992,1531,24060,2010
1993,1441,23925,2010
1994,1437,23330,2010
1995,1410,18440,2010
1996,1483,19995,2010
1997,1486,20995,2010
1998,1490,25315,2010
1999,1490,24440,2010
2000,1516,26990,2010
2003,1678,29205,2010
2004,1735,43950,2010
2005,1821,31770,2010
2006,1848,26160,2010
2007,1670,35525,2010
2008,1688,35915,2010
2009,1735,48600,2010
2010,1790,65822.22222,2010
2011,1857,29810,2010
2012,1915,61175,2010
2013,1915,59875,2010
2014,1930,64620,2010
2015,1930,62020,2010
2017,1393,19365,2010
2018,1660,56176.82927,2010
2048,2890.407969,57425,2010
2049,2819.428885,64858.80952,2010
2052,2668.858241,75738.59694,2010
2061,2496.281191,111900,2010
2107,2522.640113,71825,2010
2126,2407.872718,50900,2010
2137,2168.494417,51200,2010
2140,2122.38105,45700,2010
2178,2388.742975,38105,2010
2184,2794.020448,44820,2010
2188,2794.020448,54555,2010
2194,2458.272533,41691.66667,2010
2195,2522.326966,47541.95402,2010
2196,2396.033842,48300.71429,2010
2207,2621.111896,54645,2010
2209,2548.545334,51645,2010
2210,2669.343068,44300,2010
2213,2288.201411,30910,2010
2214,2190.644252,28690,2010
2216,2689.846563,56477.5,2010
2217,2797.49703,59020,2010
2218,2591.025067,41439.88654,2010
2219,2725.990311,45031.96858,2010
2220,2603.197987,39181.66667,2010
2260,2625,40657.89474,2010
2309,2094,29142.38095,2010
2323,1966,25700,2010
2340,1857.746239,27955,2010
2342,1585,34200,2010
2343,1620,35575,2010
2344,1720,36200,2010
2345,1750,71650,2010
2347,1790,37575,2010
2372,1795,38100,2010
2373,1543,28628.63636,2010
2374,1833,49250,2010
2376,1155,20050,2010
2377,1210,23550,2010
2381,1346,17620,2010
2382,1358,22764.10067,2010
2383,1371,19235.56886,2010
2385,1379,23861.44898,2010
2387,1452,27150,2010
2390,1800,89800,2010
2391,1860,93800,2010
2393,1970,132600,2010
2398,1688,306284,2010
2399,1349,282306,2010
2402,1892,41971,2010
2403,1892,42666,2010
2408,1174,17894.63918,2010
2409,1174,17391.66667,2010
2411,1187,19595,2010
2412,1510,30525,2010
2415,1649,37500,2010
2416,1543,23671.45695,2010
2417,1778,44425,2010
2418,1626,48050,2010
2422,1475,29150,2010
2427,1550,23980,2010
2428,1535,20840,2010
2442,2052,28279.17122,2010
2445,2018,24865,2010
2446,2018,24766.45923,2010
2447,1600,23190,2010
2449,1615,25380,2010
2455,1878,38180,2010
2465,1828,31200,2010
2466,1818,29650,2010
2469,1758,29600,2010
2470,1749,28050,2010
2474,2005,35500,2010
2475,1979,26840,2010
2479,1837,24120,2010
2485,1808,23760,2010
2489,1803,27080,2010
2490,1792,26295,2010
2494,1780,28675.34091,2010
2495,1780,26906.36657,2010
2496,1780,24365,2010
2499,1860,25815,2010
2500,1860,24990,2010
2501,1957,32090,2010
2502,1957,32915,2010
2504,1948,25710,2010
2505,1946,25300,2010
2516,1883,24840,2010
2518,1873,29600,2010
2522,1862,28815,2010
2523,1915,25610,2010
2527,1793,27489.03846,2010
2533,1789,27725,2010
2534,1788,38005,2010
2535,1785,29095,2010
2536,1784,24560,2010
2537,1540,24633.46154,2010
2538,1572,27995,2010
2539,1540,23609.116,2010
2540,1777,35200,2010
2544,1758,24695,2010
2545,1755,28100,2010
2547,1745,31050,2010
2549,1745,25645,2010
2550,1793,30076.24161,2010
2554,1815,24600,2010
2564,1805,27750,2010
2569,1803,37400,2010
2570,1801,28480,2010
2572,1800,25445,2010
2574,1745,29550,2010
2577,1691,22995,2010
2579,1691,22795,2010
2580,1690,22995,2010
2582,1673,21695,2010
2587,1650,24580,2010
2592,1620,20995,2010
2595,1920,28545,2010
2596,1911,27145,2010
2597,1843,26795,2010
2598,1691,21495,2010
2599,1691,21695,2010
2600,1880,135000,2010
2601,1702,33800,2010
2602,1744,25855,2010
2604,1737,28325.7319,2010
2605,1737,26804.26654,2010
2613,1728,36000,2010
2614,1720,22445,2010
2615,1720,23745,2010
2617,1715,27395,2010
2618,1715,25980,2010
2623,1706,26275,2010
2624,1723,24250,2010
2627,1764,23815,2010
2628,1585,23875,2010
2632,1578,22213.58333,2010
2633,1578,19649,2010
2634,1578,23999,2010
2635,1578,22794,2010
2636,1578,23244,2010
2638,1573,18999,2010
2639,1573,19249,2010
2640,1573,19899,2010
2642,1570,28495,2010
2646,1566,19499,2010
2647,1566,20599,2010
2649,1588,22445,2010
2651,1589,24305,2010
2654,1607,26922.47387,2010
2655,1607,25155.98409,2010
2656,1607,22615,2010
2662,1602,24695,2010
2665,1601,23710,2010
2666,1600,22949.9763,2010
2669,1598,23395,2010
2671,1595,25845,2010
2672,1595,25845,2010
2674,1589,26439.59203,2010
2676,1561,26495,2010
2677,1560,25465,2010
2684,1524,22475,2010
2685,1524,26190.91837,2010
2686,1522,24723.45515,2010
2687,1522,22230,2010
2688,1520,21446.21951,2010
2691,1515,23795,2010
2692,1511,24345,2010
2693,1511,24345,2010
2694,1510,24855,2010
2696,1509,20470,2010
2697,1509,23980,2010
2698,1506,21195,2010
2700,1534,21495,2010
2701,1534,21495,2010
2703,1559,24665,2010
2704,1558,23375,2010
2705,1557,23200,2010
2706,1557,23200,2010
2710,1549,23495,2010
2711,1547,20420,2010
2712,1547,19855,2010
2722,1537,21245,2010
2723,1535,26490,2010
2727,1610,28240,2010
2748,1678,27251.86567,2010
2753,1717,21460,2010
2757,1758,26075.92308,2010
2763,1735,24025,2010
2775,1717,22285,2010
2782,1638,23299,2010
2783,1638,21099,2010
2784,1638,24797.64865,2010
2790,1625,21349,2010
2791,1625,22449,2010
2794,1622,26855,2010
2796,1619,24775,2010
2797,1619,22933.76033,2010
2798,1615,25850.45455,2010
2809,1665,25110,2010
2818,1660,25515,2010
2825,1647,29201.518,2010
2827,1819,31300,2010
2828,1819,32800,2010
2829,1820,35245,2010
2837,2312,42285,2010
2839,2307,40850,2010
2840,2305,40210,2010
2847,2277,37965,2010
2852,2260,47600,2010
2854,2322,35975,2010
2858,2390,67200,2010
2864,2363,42830,2010
2866,2352,42830,2010
2876,2322,33575,2010
2878,2245,60895,2010
2885,2175,56750,2010
2886,2175,33575,2010
2889,2160,45000,2010
2890,2160,48000,2010
2909,2228,39665,2010
2910,2225,71600,2010
2911,2225,74600,2010
2912,2222,33325,2010
2913,2222,31575,2010
2915,2404,49650,2010
2916,2220,56500,2010
2918,2209,48490,2010
2919,2204,35580,2010
2921,2189,48400,2010
2922,2186,49700,2010
2927,2211,91050,2010
2930,2415,51300,2010
2935,2742,59405,2010
2936,2727,59150,2010
2937,2719,76905,2010
2938,2715,46582.47807,2010
2940,2708,42805,2010
2945,2672,94275,2010
2946,2660,76905,2010
2948,2649,45240,2010
2949,2639,47250,2010
2951,2629,47525,2010
2952,3255,43135,2010
2954,3255,50135,2010
2978,2614,73345,2010
2984,2480,59150,2010
2986,2465,82850,2010
2993,2435,85500,2010
2998,2420,56300,2010
3001,2415,61000,2010
3004,2500,50900,2010
3005,2521,49690,2010
3007,2606,56180,2010
3009,2600,43808.56209,2010
3010,2599,40105,2010
3013,2588,56050,2010
3014,2584,78425,2010
3016,2415,59950,2010
3017,2572,72600,2010
3018,2568,42810,2010
3019,2555,119450,2010
3022,2550,100250,2010
3024,2543,52660,2010
3028,2572,39580,2010
3029,2141,46120,2010
3030,2141,43390,2010
3031,2136,32115,2010
3032,1955,30745,2010
3033,1951,29480,2010
3035,1950,31715,2010
3037,1946,27995,2010
3038,1945,34206.9,2010
3039,1945,32270,2010
3042,1939,25395,2010
3044,1930,32039.69765,2010
3046,1927,27431.73647,2010
3055,1959,27895,2010
3056,1960,35037.56757,2010
3057,2028,38845,2010
3058,2023,29468.60656,2010
3062,2019,40695,2010
3063,2018,31800,2010
3066,2010,30795,2010
3067,2007,37810.46763,2010
3068,1998,31745,2010
3069,1996,29175,2010
3072,1987,34860,2010
3074,1977,34639.80519,2010
3076,1968,30448.15914,2010
3077,1962,34025,2010
3078,1960,38400,2010
3079,1903,29489.54,2010
3080,1901,35795,2010
3081,1901,32495,2010
3084,1835,30596.6805,2010
3085,1835,29550,2010
3086,1835,29440,2010
3087,1830,36600,2010
3088,1830,34600,2010
3093,1828,27884,2010
3098,1824,27345,2010
3099,1820,39176.16279,2010
3100,1820,38850,2010
3101,1820,39051.07527,2010
3102,1820,32395,2010
3103,1844,36125,2010
3108,1894,29200,2010
3110,1883,30140,2010
3115,1878,30495,2010
3119,1864,33220,2010
3120,1862,24895,2010
3122,1852,26095,2010
3123,1849,28816.79548,2010
3125,1846,31750,2010
3126,1845,23395,2010
3127,1845,22295,2010
3129,1865,34020,2010
3130,2043,32345,2010
3131,2043,33730,2010
3132,2044,29495,2010
3133,2025,43008.59649,2010
3134,2018,38373.74302,2010
3139,1970,39025,2010
3140,1950,45165,2010
3141,1895,37625,2010
3142,1895,31499,2010
3143,1895,31499,2010
3144,1857,43715,2010
3145,1805,29999,2010
3146,1805,29999,2010
3147,1765,27999,2010
3148,1765,27999,2010
3154,2025,38373.74302,2010
3157,2057,42230,2010
3160,2134,49075,2010
3166,2118,40180.52632,2010
3169,2095,28980,2010
3171,2083,31575,2010
3173,2077,46790,2010
3176,2073,47805,2010
3177,2069,45850,2010
3179,2064,45905,2010
3180,2091,47500,2010
3181,1504,24550,2010
3183,2369,42300,2010
3185,2121,30915,2010
3190,2100,31600,2010
3191,2096,32639.73684,2010
3193,2092,37280,2010
3194,2090,39409.37247,2010
3196,2073,31848.1236,2010
3198,2061,36239.13919,2010
3199,2061,36280,2010
3200,2055,35405,2010
3201,2055,40160,2010
3202,2054,38490,2010
3203,2054,37180,2010
3204,2053,37765,2010
3206,2130,36370,2010
3207,2130,34576.15385,2010
3208,2130,34576.15385,2010
3212,2298,32155.19807,2010
3214,2261,39757.92952,2010
3215,2247,30134.75234,2010
3224,2180,39800,2010
3225,2178,39415,2010
3226,2168,37755.53322,2010
3227,2155,35700,2010
3228,2139,41647.5,2010
3229,2139,38600,2010
3230,2131,32345,2010
3231,2200,38365,2010
3325,1576,22255.25,2010
3409,1149,16995,2010
3410,1136,12995,2010
3424,1119,12995,2010
3425,1119,12070,2010
3426,1119,11995,2010
3427,1119,11995,2010
3428,1119,10502.73543,2010
3429,1132,16995,2010
3430,1132,15870,2010
3431,1132,16195,2010
3432,1132,15070,2010
3439,1285,20215,2010
3450,1488,24815,2010
3451,1488,26255,2010
3505,1308,18290,2010
3506,1308,19390,2010
3530,1300,16700,2010
3572,1552,19670,2010
3576,1552,18510,2010
3636,1309,18345,2010
3648,1191,14763.70482,2010
3649,1191,14900,2010
3651,1996,27695,2010
3652,1995,31130,2010
3656,1990,26077.90598,2010
3657,1990,26805,2010
3658,1980,21995,2010
3659,1980,22195,2010
3660,1186,19820,2010
3665,1168,15700,2010
3675,2062,32721.53465,2010
3680,2044,28671.86837,2010
3682,1181,17970,2010
3683,2025,36343.81356,2010
3688,1955,32403.82353,2010
3697,1895,28900,2010
3702,1215,22300,2010
3703,1215,23550,2010
3704,1215,23200,2010
3705,1215,23000,2010
3711,1210,24050,2010
3714,1948,25439.46581,2010
3719,1200,20750,2010
3727,1937,25287.8678,2010
3728,1935,34093.92031,2010
3732,1910,25490,2010
3735,1209,15700,2010
3739,1165,19500,2010
3745,1155,15229.23077,2010
3746,1155,14304.53846,2010
3750,1155,20450,2010
3785,2241,49300,2010
3789,2175,50800,2010
3800,1165,15745,2010
3801,1165,16290,2010
3802,1165,15365,2010
3803,1165,14820,2010
3806,1165,15652.85714,2010
3807,1165,13544.48276,2010
3808,1165,18800,2010
3809,1165,19800,2010
3810,1165,20050,2010
3814,2027,31578.79605,2010
3817,2118,49300,2010
3825,2096,35060,2010
3827,2106,40971.66124,2010
3828,2106,36078.71849,2010
3829,2105,35381.38554,2010
3836,2028,31701.63542,2010
3894,1283,16030,2010
3895,1299,20120,2010
3896,1308,17130,2010
3898,1253,13990,2010
3899,1283,15030,2010
3942,1225,28550,2010
3943,1225,28800,2010
3944,1225,28800,2010
4026,1235,24250,2010
4040,1309,17345,2010
4049,1424,19800,2010
4050,1424,20920,2010
4053,1425,18995,2010
4065,1430,23119.42478,2010
4068,1410,20995,2010
4069,1410,19995,2010
4072,1412,27832.05882,2010
4073,1412,29825,2010
4074,1412,26000.65476,2010
4091,1434,24930,2010
4092,1434,23830,2010
4108,1452,25600,2010
4109,1452,28400,2010
4110,1452,24336.84211,2010
4122,1435,20190,2010
4123,1435,19995,2010
4135,1440,25495,2010
4201,1400,16800,2010
4202,1400,19270,2010
4205,1405,19190,2010
4206,1405,18995,2010
4208,1406,24330,2010
4209,1406,23230,2010
4224,1395,18995,2010
4225,1395,17995,2010
4226,1395,17995,2010
4271,1524,20910,2010
4288,1540,34995,2010
4289,1540,32995,2010
4323,1620,27590,2010
4348,1472,23340,2010
4356,1480,26920,2010
4367,1470,28190,2010
4372,1457,28200,2010
4373,1457,26950,2010
4376,1460,26920,2010
4378,1461,22110,2010
4385,1465,28401.25,2010
4499,1461,25230,2010
4500,1349,16300,2010
4501,1349,17400,2010
4503,1461,21500,2010
4505,1461,19545,2010
4506,1395,18000,2010
4507,1393,18000,2010
4508,1393,18825,2010
4575,1431,17035,2010
4619,1329,19795,2010
4669,1376,27242.69231,2010
4671,1376,29225,2010
4683,1370,15808.66983,2010
4684,1370,18320,2010
4696,1376,25397.91866,2010
4718,1390,18610,2010
4823,1363,20770.81766,2010
4824,1363,21549.89933,2010
4828,1358,24185,2010
4851,1149,18602.54386,2010
4852,1174,17985,2010
4853,1187,17920.11364,2010
4854,1206,17330,2010
4855,1226,20374.28571,2010
4856,1231,21903.54227,2010
4857,1232,17595,2010
4858,1232,16595,2010
4859,1234,16710,2010
4860,1234,15299.23077,2010
4861,1234,16595,2010
4862,1234,15303.01587,2010
4863,1244,18051.64179,2010
4864,1244,17117.48479,2010
4865,1247,17595,2010
4866,1248,18625,2010
4867,1248,17700,2010
4868,1286,21925,2010
4869,1286,21000,2010
4870,1297,18695,2010
4871,1297,17695,2010
4872,1297,17695,2010
4873,1174,15380,2010
4874,1304,18695,2010
4876,1535,21995,2010
4878,2066,198750,2010
4885,2485,204095,2010
4887,2620,409000,2010
4890,1735,210000,2010
4893,1810,286500,2010
4894,1810,282500,2010
4895,1565,24995,2010
4898,1533,20995,2010
4899,1313,24255,2010
4900,1313,22967.5,2010
4901,1327,23702.5,2010
4908,1595,33590,2010
4912,1595,34335,2010
4917,1530,36350,2010
4918,1530,37294.56522,2010
4919,1530,36050,2010
4920,1530,35850,2010
4921,1530,37925,2010
4924,1630,39735,2010
4927,1357,17911.42857,2010
4928,1357,16470,2010
4933,1493,25680,2010
4935,1483,20995,2010
4939,1470,20499,2010
4945,1427,21540,2010
4946,1475,30690.90909,2010
4947,1475,29300,2010
4948,1475,29400,2010
4949,1470,24232.33333,2010
4955,1432,18690,2010
4956,1431,22090,2010
4964,1427,21040,2010
4965,1425,16755,2010
4968,1425,16755,2010
4972,1655,144120,2010
4973,1655,140700,2010
4977,1440,33212.0765,2010
4986,1447,21760,2010
4991,1442,21067.77778,2010
4992,1440,38918.5,2010
4993,1500,87000,2010
4994,1500,91080,2010
4995,1440,39141.66667,2010
4996,1440,34633.26087,2010
4997,1440,34540,2010
4998,1510,101780,2010
4999,1440,33962.23529,2010
5009,1914,102600,2010
5015,1939,139050,2010
5016,1940,87100,2010
5017,1940,87100,2010
5021,1995,111850,2010
5022,1995,111725,2010
5023,1995,111150,2010
5027,1798,64375,2010
5042,1744,56975,2010
5054,1680,62600,2010
5060,1375,17590,2010
5062,1370,16990,2010
5064,1705,45925,2010
5065,1705,44550,2010
5070,1365,18990,2010
5071,1360,14790,2010
5072,1745,39150,2010
5073,1750,52700,2010
5074,1750,52700,2010
5075,1680,60832.8125,2010
5076,1750,53700,2010
5077,1680,59150,2010
5079,1620,42650,2010
5080,1625,39475,2010
5081,1395,17495,2010
5082,1395,17495,2010
5083,1395,18495,2010
5087,1648,36050,2010
5093,1661,37000,2010
5095,1670,40700,2010
5096,1384,20440,2010
5101,1352,23425,2010
5104,1340,23008.09917,2010
5105,1350,62310,2010
5106,1350,59100,2010
5107,1350,60200,2010
5117,1335,16090,2010
5119,1335,17540,2010
5128,1330,53720,2010
5130,1346,17680,2010
5132,1345,20150,2010
5133,1390,28977.7027,2010
5134,1390,29790.64815,2010
5138,942,65690,2010
5139,1620,44025,2010
5145,1344,21048.49345,2010
5146,1300,49400,2010
5147,1300,52610,2010
5148,1300,49400,2010
5150,1330,50300,2010
5151,1344,20273.70056,2010
5155,1395,21750,2010
5156,1397,22940,2010
5161,1461,22702.56184,2010
5164,1470,26390,2010
5165,1487,23817.07865,2010
5166,1489,24065,2010
5168,1494,30100,2010
5171,1500,27050.77151,2010
5173,1465,27905,2010
5174,1465,21345,2010
5175,1465,22445,2010
5177,1465,19846.09589,2010
5183,1512,26570,2010
5188,1330,17800,2010
5189,1330,17000,2010
5193,1492,25470,2010
5194,1492,24770,2010
5195,1395,22250,2010
5199,1470,26890,2010
5200,1492,25870,2010
5203,1465,20178.23059,2010
5204,1465,18699.17256,2010
5212,1425,18495,2010
5220,1415,18990,2010
5225,1405,18495,2010
5226,1435,19495,2010
5227,1440,24995,2010
5229,1563,30049.14557,2010
5230,1514,24680,2010
5232,1465,19026.12014,2010
5233,1465,23446.45503,2010
5234,1465,22349.74643,2010
5236,1525,38075,2010
5237,1525,36700,2010
5244,1549,24080,2010
5273,1530,27026.85319,2010
5274,1530,26125,2010
5281,1542,29310,2010
5292,1430,26390,2010
5293,1540,23999,2010
5294,1540,21599,2010
5300,1535,21815,2010
5306,1585,35585,2010
5308,1519,23750.68118,2010
5309,1517,29000,2010
5325,1650,40650,2010
5326,1650,42225,2010
5327,1585,34000,2010
5328,1585,34350,2010
5331,1526,25000,2010
5332,1525,33150,2010
5333,1525,34525,2010
5350,1520,23365,2010
5354,1660,41595.68966,2010
5362,1560,27995,2010
5369,1557,22999,2010
5381,1568,24180,2010
5390,1577,29995,2010
5403,1567,31644.9022,2010
5407,1305,34000,2010
5410,1546,24630,2010
5421,1544,20970,2010
5423,1542,29160,2010
5428,1305,34000,2010
5430,1295,27150,2010
5431,1295,28400,2010
5439,1245,23900,2010
5440,1245,24250,2010
5441,1245,25150,2010
5443,1245,25500,2010
5444,1549,29590,2010
5445,1549,31090,2010
5448,1549,32260,2010
5449,1549,32410,2010
5452,1295,27150,2010
5453,1295,28400,2010
5455,1660,40244.73684,2010
5458,1492,22855,2010
5461,1864,43900,2010
5464,1490,22265,2010
5466,1490,21225,2010
5467,1880,68750,2010
5468,1880,71650,2010
5469,1490,19695,2010
5471,1490,22100,2010
5473,1490,20570,2010
5475,1910,58825,2010
5476,1490,21815,2010
5480,1485,26230,2010
5482,1493,18700,2010
5484,1499,21790,2010
5485,1499,22790,2010
5486,1790,52575,2010
5487,1790,51200,2010
5489,1796,35445,2010
5490,1497,28200,2010
5491,1497,27100,2010
5501,1494,22725.0407,2010
5502,1493,25180,2010
5503,1855,58825,2010
5504,1493,19900,2010
5505,1485,26200,2010
5506,1485,27450,2010
5508,1470,23259,2010
5509,1470,18999,2010
5510,1878,30072.5,2010
5511,1878,30860,2010
5512,1878,31215,2010
5513,1891,42981,2010
5514,1891,43264,2010
5517,1468,21980,2010
5521,1465,21287.8,2010
5529,1821,52725,2010
5530,1800,53645,2010
5534,1520,27345,2010
5535,1520,28340,2010
5536,1522,33985,2010
5537,1543,27740.55382,2010
5538,1543,28736.21849,2010
5539,1603,34573.57143,2010
5540,1483,19995,2010
5544,1480,20149.43236,2010
5546,1478,19638.91114,2010
5547,1687,22735,2010
5548,1478,22103.79791,2010
5550,1476,18987.03905,2010
5551,1476,19900,2010
5555,1480,21320,2010
5557,1500,21234.15486,2010
5571,1579,44948.06452,2010
5572,1579,44668,2010
5573,1579,52680,2010
5574,1579,51330,2010
5579,1645,41250,2010
5580,1590,31644.78417,2010
5581,1590,32744.7479,2010
5593,1162,28100,2010
5594,1645,40000,2010
5595,1162,25390,2010
5596,1176,28843.16667,2010
5597,1176,27793.33333,2010
5606,1162,27000,2010
5617,1742,39440,2010
5621,1501,22115,2010
5625,1501,20120,2010
5629,1500,21860,2010
5630,1500,22735,2010
5633,1720,45000,2010
5634,1720,46375,2010
5659,1329,15350,2010
5662,1299,34995,2010
5675,1295,35995,2010
5688,1355,55700,2010
5689,1355,58910,2010
5698,1305,45800,2010
5703,1305,49010,2010
5705,1305,45800,2010
5712,1048,12605,2010
5723,1377,33782.17391,2010
5724,1377,32799,2010
5725,1369,31370,2010
5726,1369,30375,2010
5727,1355,31150,2010
5729,1350,30480,2010
5730,1350,29485,2010
5731,1345,29935.98214,2010
5742,1276,36995,2010
5767,1575,66650,2010
5770,1565,53475,2010
5774,1565,51900,2010
5780,1554,38620,2010
5781,1554,37320,2010
5787,1703,29844,2010
5788,1703,32898,2010
5789,1631,38405,2010
5790,1622,36870,2010
5791,1622,37870,2010
5799,1592,27799,2010
5800,1590,53975,2010
5801,1590,52400,2010
5807,1586,40870,2010
5808,1586,42170,2010
5813,1475,46500,2010
5815,1475,47875,2010
5817,1470,46000,2010
5818,1470,47375,2010
5825,1455,48390,2010
5826,1455,46900,2010
5839,1545,45140,2010
5861,1345,28915.66176,2010
5862,1329,27890,2010
5895,2228,32101.15385,2010
5896,2228,31820.83333,2010
